week_day,hour,rout_count,temperature,visibility,distance
5,11,22,277,10000,240.0416435
5,11,24,277,10000,682.3798654
5,11,20,277,10000,1647.630909
5,11,18,277,10000,265.1536754
5,11,18,277,10000,97.04050071
5,11,48,277,10000,64.79603586
5,11,12,277,10000,226.3330775
5,11,34,277,10000,379.3881058
5,11,11,277,10000,195.6184605
5,11,28,277,10000,228.8072247
5,11,26,277,10000,120.2358079
5,11,47,277,10000,24.68536819
5,11,31,277,10000,67.08789417
5,11,41,277,10000,17.48588613
5,11,41,277,10000,273.7931525
5,11,41,277,10000,9.32301362
5,11,48,277,10000,39.71666724
5,11,48,277,10000,117.8083169
5,11,12,277,10000,664.7990508
5,12,18,278,10000,1453.684219
5,12,34,278,10000,268.5772433
5,12,12,278,10000,810.6238309
5,12,11,278,10000,923.7832779
5,12,28,278,10000,352.6227078
5,12,26,278,10000,308.2825703
5,12,22,278,10000,473.8261143
5,12,24,278,10000,851.325376
5,12,20,278,10000,1023.289478
5,12,18,278,10000,397.0081677
5,12,18,278,10000,292.7889242
5,12,48,278,10000,45.59612992
5,12,48,278,10000,290.922897
5,12,48,278,10000,451.0290083
5,12,41,278,10000,317.6131158
5,12,41,278,10000,830.1903406
5,12,41,278,10000,646.2430387
5,12,31,278,10000,852.3172996
5,12,47,278,10000,495.3746409
5,12,95,278,10000,263.6562949
5,12,128,278,10000,1173.286445
5,12,63,278,10000,2002.046023
5,12,12,278,10000,2286.139365
5,12,46,278,10000,1803.328017
5,12,47,278,10000,328.8917313
5,12,59,278,10000,836.238509
5,12,95,278,10000,341.7266965
5,12,128,278,10000,553.9499124
5,12,63,278,10000,770.4493749
5,12,46,278,10000,703.081453
5,12,47,278,10000,682.8218851
5,12,59,278,10000,601.122743
5,12,18,278,10000,251.4051244
5,12,22,278,10000,699.5541773
5,12,24,278,10000,138.8837544
5,12,20,278,10000,1049.375896
5,12,18,278,10000,782.2882735
5,12,18,278,10000,676.2852005
5,12,48,278,10000,7.322952223
5,12,12,278,10000,487.1957307
5,12,34,278,10000,347.1138684
5,12,11,278,10000,423.9791808
5,12,28,278,10000,420.4322403
5,12,26,278,10000,854.0777727
5,12,47,278,10000,49.36598981
5,12,31,278,10000,381.2616932
5,12,41,278,10000,415.5698411
5,12,41,278,10000,15.71630848
5,12,41,278,10000,78.14766728
5,12,48,278,10000,98.28595967
5,12,48,278,10000,96.05280217
5,12,12,278,10000,1017.090329
5,13,18,278,10000,3.832847323
5,13,34,278,10000,58.86455476
5,13,12,278,10000,118.2348914
5,13,11,278,10000,46.34651405
5,13,28,278,10000,38.00970325
5,13,26,278,10000,365.5450086
5,13,22,278,10000,91.7864292
5,13,24,278,10000,134.8235325
5,13,20,278,10000,5.028883226
5,13,18,278,10000,24.39892567
5,13,18,278,10000,452.4186523
5,13,48,278,10000,97.85941382
5,13,48,278,10000,187.1634412
5,13,48,278,10000,2.509957141
5,13,41,278,10000,23.55007796
5,13,41,278,10000,4.781761945
5,13,41,278,10000,386.4849211
5,13,31,278,10000,357.2320276
5,13,47,278,10000,144.3202016
5,13,95,278,10000,525.3060172
5,13,128,278,10000,147.3091474
5,13,63,278,10000,1339.223061
5,13,12,278,10000,2319.335557
5,13,46,278,10000,3191.007449
5,13,47,278,10000,3065.353327
5,13,59,278,10000,2547.023611
5,13,95,278,10000,373.6267996
5,13,128,278,10000,705.2515883
5,13,63,278,10000,709.8049972
5,13,46,278,10000,1112.592961
5,13,47,278,10000,1171.369377
5,13,59,278,10000,1167.437244
5,13,18,278,10000,113.8724265
5,13,22,278,10000,357.3496398
5,13,24,278,10000,337.070085
5,13,20,278,10000,8.462564624
5,13,18,278,10000,91.8822148
5,13,18,278,10000,18.93263112
5,13,48,278,10000,147.1531417
5,13,12,278,10000,1.123289594
5,13,34,278,10000,119.1202708
5,13,11,278,10000,7.354882067
5,13,28,278,10000,225.0709098
5,13,26,278,10000,577.9195213
5,13,47,278,10000,23.10441187
5,13,31,278,10000,120.3460589
5,13,41,278,10000,287.4334649
5,13,41,278,10000,396.9648734
5,13,41,278,10000,720.2856866
5,13,48,278,10000,58.1506405
5,13,48,278,10000,16.21254754
5,13,12,278,10000,1427.258065
5,14,18,279,10000,735.874972
5,14,34,279,10000,16.12363616
5,14,11,279,10000,481.0594971
5,14,28,279,10000,225.6533551
5,14,22,279,10000,315.8725634
5,14,24,279,10000,712.2177032
5,14,20,279,10000,49.4266568
5,14,18,279,10000,402.3169084
5,14,18,279,10000,466.2961879
5,14,48,279,10000,351.3713515
5,14,48,279,10000,51.30223042
5,14,41,279,10000,370.6046901
5,14,41,279,10000,922.6730995
5,14,41,279,10000,625.7176561
5,14,31,279,10000,753.77697
5,14,47,279,10000,307.271141
5,14,95,279,10000,517.6153484
5,14,128,279,10000,322.4579939
5,14,63,279,10000,1266.441994
5,14,12,279,10000,501.0367907
5,14,46,279,10000,639.2574861
5,14,47,279,10000,537.1544447
5,14,59,279,10000,529.4723793
5,14,128,279,10000,1061.452119
5,14,46,279,10000,1690.137639
5,14,47,279,10000,1704.569554
5,14,59,279,10000,1397.966605
5,14,18,279,10000,1868.725911
5,14,24,279,10000,342.6363656
5,14,20,279,10000,784.8928816
5,14,18,279,10000,200.274646
5,14,18,279,10000,239.8805715
5,14,48,279,10000,4.347373293
5,14,34,279,10000,324.185472
5,14,11,279,10000,341.4414609
5,14,28,279,10000,110.6709025
5,14,26,279,10000,5158.410017
5,14,47,279,10000,685.5429454
5,14,31,279,10000,14.24725492
5,14,41,279,10000,68.47599531
5,14,41,279,10000,378.5779124
5,14,41,279,10000,951.9585639
5,14,48,279,10000,41.25962756
5,14,12,279,10000,1420.267654
5,15,18,279,10000,709.0533548
5,15,34,279,10000,513.4434705
5,15,12,279,10000,752.0116972
5,15,28,279,10000,352.4902997
5,15,26,279,10000,356.582603
5,15,22,279,10000,194.2719761
5,15,24,279,10000,808.8821887
5,15,20,279,10000,1050.41562
5,15,18,279,10000,1914.440562
5,15,18,279,10000,1222.380576
5,15,48,279,10000,60.8932792
5,15,48,279,10000,449.6164277
5,15,48,279,10000,771.8557108
5,15,41,279,10000,467.6929042
5,15,41,279,10000,1292.50324
5,15,41,279,10000,1752.901829
5,15,31,279,10000,1484.433176
5,15,47,279,10000,104.499315
5,15,95,279,10000,543.3622423
5,15,128,279,10000,1187.609992
5,15,63,279,10000,1926.238588
5,15,12,279,10000,863.2479858
5,15,46,279,10000,488.9585452
5,15,47,279,10000,1929.933898
5,15,59,279,10000,1744.445361
5,15,95,279,10000,844.5254208
5,15,128,279,10000,990.133552
5,15,63,279,10000,1819.209104
5,15,46,279,10000,1862.277023
5,15,47,279,10000,1996.022985
5,15,59,279,10000,1613.136978
5,15,18,279,10000,107.1599601
5,15,22,279,10000,201.7194138
5,15,24,279,10000,809.3132205
5,15,20,279,10000,1012.518276
5,15,18,279,10000,1068.607947
5,15,18,279,10000,914.3018302
5,15,48,279,10000,103.0763905
5,15,12,279,10000,857.1958038
5,15,34,279,10000,449.7460122
5,15,11,279,10000,332.2896408
5,15,28,279,10000,354.4986994
5,15,26,279,10000,400.6907525
5,15,47,279,10000,370.1788033
5,15,31,279,10000,797.4521579
5,15,41,279,10000,1127.781184
5,15,41,279,10000,363.5743417
5,15,41,279,10000,355.2279942
5,15,48,279,10000,388.9187368
5,15,48,279,10000,421.9732177
5,15,12,279,10000,1864.670651
5,19,18,277,10000,1511.872809
5,19,34,277,10000,88.3320275
5,19,12,277,10000,3.34301681
5,19,11,277,10000,6.050589332
5,19,28,277,10000,19.6910089
5,19,26,277,10000,141.7886246
5,19,22,277,10000,12.09894412
5,19,24,277,10000,138.5467407
5,19,20,277,10000,70.15930483
5,19,18,277,10000,6.990487677
5,19,18,277,10000,2.93532818
5,19,48,277,10000,65.20790426
5,19,48,277,10000,250.2108345
5,19,48,277,10000,129.9668737
5,19,41,277,10000,143.949275
5,19,41,277,10000,7.513695526
5,19,41,277,10000,58.27055585
5,19,31,277,10000,337.6427893
5,19,47,277,10000,34.50032847
5,19,95,277,10000,314.1706512
5,19,128,277,10000,389.716845
5,19,63,277,10000,760.73605
5,19,12,277,10000,1125.441626
5,19,46,277,10000,773.1761128
5,19,47,277,10000,470.0418312
5,19,59,277,10000,491.8426551
5,19,95,277,10000,810.5448931
5,19,128,277,10000,1204.380046
5,19,63,277,10000,1697.218785
5,19,46,277,10000,1669.860067
5,19,47,277,10000,1302.527613
5,19,59,277,10000,199.0405406
5,19,18,277,10000,92.1616891
5,19,22,277,10000,140.857815
5,19,24,277,10000,699.9028469
5,19,18,277,10000,322.0819166
5,19,18,277,10000,548.4519063
5,19,48,277,10000,77.77773816
5,19,12,277,10000,701.0234991
5,19,34,277,10000,287.49606
5,19,11,277,10000,1357.196669
5,19,28,277,10000,15.18252586
5,19,26,277,10000,331.1345643
5,19,47,277,10000,36.69651461
5,19,31,277,10000,26.73014542
5,19,41,277,10000,86.8433319
5,19,41,277,10000,203.265984
5,19,41,277,10000,25.32673766
5,19,48,277,10000,23.04465141
5,19,48,277,10000,48.25814356
5,19,12,277,10000,1435.341469
1,8,18,277,10000,38.02155721
1,8,34,277,10000,358.281664
1,8,12,277,10000,216.7318378
1,8,11,277,10000,286.5006365
1,8,26,277,10000,43.31255854
1,8,22,277,10000,279.6113684
1,8,24,277,10000,748.3659762
1,8,18,277,10000,31.4452306
1,8,18,277,10000,6.025213615
1,8,48,277,10000,265.9133968
1,8,41,277,10000,223.3491853
1,8,41,277,10000,361.5646937
1,8,31,277,10000,12.12350146
1,8,47,277,10000,380.3034809
1,8,95,277,10000,500.7426076
1,8,128,277,10000,1123.888618
1,8,12,277,10000,1676.788658
1,8,46,277,10000,385.694952
1,8,47,277,10000,828.0920192
1,8,59,277,10000,2140.004015
1,8,128,277,10000,753.8710218
1,8,63,277,10000,1665.819225
1,8,46,277,10000,516.1595571
1,8,59,277,10000,1990.714033
1,8,18,277,10000,43.29091225
1,8,22,277,10000,102.5241882
1,8,20,277,10000,771.5593524
1,8,18,277,10000,183.8065298
1,8,18,277,10000,560.5205589
1,8,48,277,10000,221.8092893
1,8,12,277,10000,9.904258899
1,8,34,277,10000,153.808602
1,8,11,277,10000,8.641719834
1,8,28,277,10000,120.709774
1,8,26,277,10000,117.4307425
1,8,47,277,10000,113.164468
1,8,31,277,10000,33.7681532
1,8,41,277,10000,144.1812472
1,8,41,277,10000,347.0883701
1,8,41,277,10000,360.6900703
1,8,48,277,10000,75.84736196
1,8,48,277,10000,55.59764775
1,8,12,277,10000,1501.374848
1,9,18,277,9000,123.0757328
1,9,34,277,9000,11.77465627
1,9,12,277,9000,304.6865232
1,9,11,277,9000,418.3114785
1,9,28,277,9000,359.2048843
1,9,26,277,9000,708.2343503
1,9,22,277,9000,419.9853247
1,9,24,277,9000,24.71018274
1,9,18,277,9000,1784.139307
1,9,18,277,9000,1583.434084
1,9,48,277,9000,1082.986292
1,9,48,277,9000,667.7953535
1,9,48,277,9000,152.0551435
1,9,41,277,9000,1226.643914
1,9,41,277,9000,829.353992
1,9,31,277,9000,793.6884743
1,9,47,277,9000,849.0929627
1,9,95,277,9000,731.9614785
1,9,128,277,9000,1684.818993
1,9,63,277,9000,2193.826796
1,9,12,277,9000,1148.477767
1,9,46,277,9000,22.5314885
1,9,47,277,9000,1607.131874
1,9,59,277,9000,2248.363444
1,9,95,277,9000,147.2713013
1,9,128,277,9000,1281.650381
1,9,63,277,9000,2455.798146
1,9,46,277,9000,1444.576737
1,9,47,277,9000,64.50970506
1,9,59,277,9000,1182.691682
1,9,18,277,9000,113.8318166
1,9,22,277,9000,44.96807585
1,9,24,277,9000,813.8694853
1,9,20,277,9000,328.8643954
1,9,18,277,9000,594.432636
1,9,18,277,9000,338.5392593
1,9,48,277,9000,37.02123639
1,9,12,277,9000,192.6150166
1,9,34,277,9000,279.0120789
1,9,11,277,9000,339.2602501
1,9,28,277,9000,192.0507289
1,9,26,277,9000,519.0326068
1,9,31,277,9000,1887.410005
1,9,41,277,9000,330.8695759
1,9,41,277,9000,1198.03327
1,9,41,277,9000,403.0633233
1,9,48,277,9000,597.0502478
1,9,48,277,9000,864.3985153
1,9,12,277,9000,2504.709376
1,10,18,277,10000,5.053019859
1,10,34,277,10000,53.83978198
1,10,12,277,10000,241.3539093
1,10,11,277,10000,183.364327
1,10,28,277,10000,216.321779
1,10,26,277,10000,36.93397952
1,10,22,277,10000,2.996107467
1,10,24,277,10000,56.01448071
1,10,20,277,10000,181.8419157
1,10,18,277,10000,434.5641981
1,10,18,277,10000,501.3428731
1,10,48,277,10000,42.21985216
1,10,48,277,10000,205.9627361
1,10,48,277,10000,179.4450167
1,10,41,277,10000,232.4586489
1,10,41,277,10000,185.8203681
1,10,41,277,10000,161.0668751
1,10,31,277,10000,399.7904285
1,10,47,277,10000,400.7839749
1,10,95,277,10000,278.5232411
1,10,128,277,10000,604.9083128
1,10,63,277,10000,814.9220214
1,10,12,277,10000,1178.066424
1,10,46,277,10000,1122.19742
1,10,47,277,10000,1054.374355
1,10,59,277,10000,211.1134989
1,10,95,277,10000,325.0490609
1,10,128,277,10000,954.2407919
1,10,63,277,10000,1219.613616
1,10,46,277,10000,1668.431647
1,10,47,277,10000,1682.758227
1,10,59,277,10000,1255.613908
1,10,18,277,10000,427.1390156
1,10,22,277,10000,47.7387694
1,10,24,277,10000,693.6878896
1,10,20,277,10000,1719.304365
1,10,18,277,10000,169.5675444
1,10,18,277,10000,549.8474453
1,10,48,277,10000,3.251447334
1,10,12,277,10000,267.4259773
1,10,34,277,10000,12.12015566
1,10,11,277,10000,72.97659744
1,10,28,277,10000,188.168131
1,10,26,277,10000,435.4982623
1,10,47,277,10000,79.9799883
1,10,31,277,10000,31.54710093
1,10,41,277,10000,169.2804978
1,10,41,277,10000,343.2667926
1,10,41,277,10000,97.31090327
1,10,48,277,10000,109.4373416
1,10,48,277,10000,38.5203408
1,10,12,277,10000,1321.025792
1,11,18,277,10000,51.40481208
1,11,34,277,10000,171.6440689
1,11,12,277,10000,325.6229793
1,11,11,277,10000,21.07178707
1,11,28,277,10000,386.0717551
1,11,26,277,10000,3.48556081
1,11,22,277,10000,97.30164106
1,11,24,277,10000,8.782413053
1,11,20,277,10000,7.110013704
1,11,18,277,10000,258.1322525
1,11,18,277,10000,64.55160473
1,11,48,277,10000,23.24441868
1,11,48,277,10000,23.49624651
1,11,48,277,10000,100.5204774
1,11,41,277,10000,147.7839521
1,11,41,277,10000,228.6293493
1,11,41,277,10000,102.8698317
1,11,31,277,10000,435.6414493
1,11,47,277,10000,172.6280862
1,11,95,277,10000,425.0363026
1,11,128,277,10000,452.3255909
1,11,63,277,10000,850.3698629
1,11,12,277,10000,1202.04481
1,11,46,277,10000,1057.005469
1,11,47,277,10000,883.6713243
1,11,59,277,10000,833.2128763
1,11,95,277,10000,4.354623235
1,11,128,277,10000,376.7450096
1,11,63,277,10000,796.677665
1,11,46,277,10000,504.0544924
1,11,47,277,10000,346.6532604
1,11,59,277,10000,20.86504212
1,11,18,277,10000,110.7055078
1,11,22,277,10000,40.11732503
1,11,24,277,10000,4.944844224
1,11,20,277,10000,305.7330803
1,11,18,277,10000,6.638686302
1,11,18,277,10000,10.78174123
1,11,48,277,10000,21.48560093
1,11,12,277,10000,15.29784457
1,11,34,277,10000,32.22238833
1,11,11,277,10000,10.22528523
1,11,28,277,10000,8.985313759
1,11,26,277,10000,100.1437355
1,11,47,277,10000,3.388538558
1,11,31,277,10000,3.353783398
1,11,41,277,10000,10.26092041
1,11,41,277,10000,364.0539192
1,11,41,277,10000,697.7448419
1,11,48,277,10000,74.04880214
1,11,48,277,10000,22.31120891
1,11,12,277,10000,630.4094669
1,12,18,280,10000,328.3877003
1,12,34,280,10000,164.1978365
1,12,12,280,10000,733.4012486
1,12,11,280,10000,111.8801914
1,12,28,280,10000,207.7684535
1,12,26,280,10000,143.3817834
1,12,22,280,10000,653.7441906
1,12,24,280,10000,200.7527141
1,12,20,280,10000,736.3363541
1,12,18,280,10000,490.7048978
1,12,18,280,10000,651.418386
1,12,48,280,10000,11.67935692
1,12,48,280,10000,199.2543322
1,12,48,280,10000,205.6212208
1,12,41,280,10000,20.42080106
1,12,41,280,10000,256.6395236
1,12,41,280,10000,46.52459231
1,12,31,280,10000,595.1857419
1,12,47,280,10000,463.6229502
1,12,95,280,10000,844.27201
1,12,128,280,10000,122.8247041
1,12,63,280,10000,724.410048
1,12,12,280,10000,1076.543626
1,12,46,280,10000,495.1716574
1,12,47,280,10000,444.4786604
1,12,59,280,10000,197.2102989
1,12,95,280,10000,232.389238
1,12,128,280,10000,274.5585771
1,12,63,280,10000,656.4488643
1,12,46,280,10000,505.4087784
1,12,47,280,10000,374.3307467
1,12,59,280,10000,115.4934235
1,12,18,280,10000,707.8790513
1,12,22,280,10000,8.341350453
1,12,24,280,10000,9.799052039
1,12,20,280,10000,27.4922526
1,12,18,280,10000,92.2373982
1,12,18,280,10000,39.38876839
1,12,48,280,10000,358.7527911
1,12,12,280,10000,338.2859993
1,12,34,280,10000,69.64317836
1,12,11,280,10000,329.204528
1,12,28,280,10000,24.28321703
1,12,26,280,10000,116.5561911
1,12,47,280,10000,99.73204959
1,12,31,280,10000,12.53109972
1,12,41,280,10000,101.4527917
1,12,41,280,10000,394.8422728
1,12,41,280,10000,464.5565272
1,12,48,280,10000,272.9017315
1,12,48,280,10000,58.55568852
1,12,12,280,10000,643.3223276
1,13,18,281,10000,420.1146096
1,13,34,281,10000,252.7042822
1,13,12,281,10000,478.0044105
1,13,11,281,10000,463.954969
1,13,28,281,10000,192.0352418
1,13,26,281,10000,678.0151241
1,13,22,281,10000,446.5055246
1,13,24,281,10000,889.314982
1,13,20,281,10000,277.6892681
1,13,18,281,10000,228.2525521
1,13,18,281,10000,100.1817074
1,13,48,281,10000,128.9692791
1,13,48,281,10000,285.5116388
1,13,48,281,10000,10.35447766
1,13,41,281,10000,366.9267075
1,13,41,281,10000,628.217856
1,13,41,281,10000,199.0538527
1,13,31,281,10000,40.01914131
1,13,47,281,10000,160.1777089
1,13,95,281,10000,528.0305883
1,13,128,281,10000,664.7946922
1,13,63,281,10000,758.5795528
1,13,12,281,10000,822.483985
1,13,46,281,10000,527.6929585
1,13,47,281,10000,561.5165992
1,13,59,281,10000,549.8134242
1,13,95,281,10000,496.8763854
1,13,128,281,10000,129.2130439
1,13,63,281,10000,313.3141428
1,13,46,281,10000,666.7816864
1,13,47,281,10000,527.3803545
1,13,59,281,10000,300.4005758
1,13,18,281,10000,316.541248
1,13,22,281,10000,946.6706392
1,13,24,281,10000,156.4284255
1,13,20,281,10000,738.691621
1,13,18,281,10000,1364.152681
1,13,18,281,10000,925.0667111
1,13,48,281,10000,12.98845336
1,13,12,281,10000,434.2236959
1,13,34,281,10000,5.889815266
1,13,11,281,10000,198.7447279
1,13,28,281,10000,449.6262599
1,13,26,281,10000,953.4366541
1,13,47,281,10000,23.2515907
1,13,31,281,10000,30.54660311
1,13,41,281,10000,212.2730972
1,13,41,281,10000,621.1076048
1,13,41,281,10000,7.464353834
1,13,48,281,10000,377.5433571
1,13,48,281,10000,646.996823
1,13,12,281,10000,460.0998057
1,14,18,281,10000,938.811404
1,14,34,281,10000,117.9999927
1,14,11,281,10000,1.986848593
1,14,28,281,10000,10.1718199
1,14,26,281,10000,106.3861316
1,14,22,281,10000,14.69903793
1,14,24,281,10000,238.0720805
1,14,20,281,10000,1284.214625
1,14,18,281,10000,835.1147953
1,14,18,281,10000,731.5128735
1,14,48,281,10000,4.679838378
1,14,48,281,10000,165.2102777
1,14,48,281,10000,352.2823522
1,14,41,281,10000,201.8944813
1,14,41,281,10000,965.574409
1,14,41,281,10000,792.2399311
1,14,31,281,10000,733.1781093
1,14,47,281,10000,393.9446088
1,14,95,281,10000,389.6531268
1,14,128,281,10000,1032.21567
1,14,63,281,10000,465.4563419
1,14,12,281,10000,1262.815019
1,14,46,281,10000,1899.550831
1,14,47,281,10000,2289.507346
1,14,59,281,10000,2234.672815
1,14,95,281,10000,681.4890544
1,14,128,281,10000,32.77042176
1,14,63,281,10000,216.2448962
1,14,46,281,10000,1668.541896
1,14,47,281,10000,1712.704251
1,14,59,281,10000,1210.996694
1,14,22,281,10000,848.1890164
1,14,20,281,10000,5.315528982
1,14,18,281,10000,79.06212527
1,14,18,281,10000,297.387969
1,14,48,281,10000,28.00366011
1,14,34,281,10000,338.7947507
1,14,11,281,10000,485.1210541
1,14,28,281,10000,33.2253199
1,14,26,281,10000,714.8426846
1,14,47,281,10000,54.24462033
1,14,31,281,10000,402.4189478
1,14,41,281,10000,389.4425398
1,14,41,281,10000,20.8088125
1,14,41,281,10000,29.61707432
1,14,48,281,10000,38.36830944
1,14,48,281,10000,223.2517934
1,14,12,281,10000,1131.588035
1,15,18,282,10000,688.6182018
1,15,34,282,10000,20.69132188
1,15,12,282,10000,4.084425013
1,15,28,282,10000,78.94154027
1,15,26,282,10000,791.4038881
1,15,22,282,10000,689.2593058
1,15,24,282,10000,855.9310085
1,15,20,282,10000,1120.050831
1,15,18,282,10000,194.7049132
1,15,18,282,10000,46.67844162
1,15,48,282,10000,336.0326567
1,15,48,282,10000,193.6178811
1,15,48,282,10000,5.6100255
1,15,41,282,10000,414.9907475
1,15,41,282,10000,391.7426935
1,15,41,282,10000,204.9458498
1,15,31,282,10000,448.263477
1,15,47,282,10000,102.8325019
1,15,95,282,10000,226.2368107
1,15,128,282,10000,879.5467376
1,15,63,282,10000,461.2072855
1,15,12,282,10000,1114.955535
1,15,46,282,10000,1028.762397
1,15,47,282,10000,1131.367105
1,15,59,282,10000,824.4110987
1,15,95,282,10000,337.7136118
1,15,128,282,10000,266.9971331
1,15,63,282,10000,4.911926996
1,15,46,282,10000,367.1728046
1,15,47,282,10000,457.2969153
1,15,59,282,10000,463.9300644
1,15,18,282,10000,153.5529949
1,15,22,282,10000,31.34087246
1,15,20,282,10000,21.52101752
1,15,18,282,10000,1115.101921
1,15,18,282,10000,816.4608941
1,15,48,282,10000,45.2591525
1,15,12,282,10000,1458.965255
1,15,34,282,10000,113.9730971
1,15,11,282,10000,5.119469016
1,15,28,282,10000,16.32058991
1,15,26,282,10000,72.6179946
1,15,31,282,10000,975.4927699
1,15,41,282,10000,1238.99823
1,15,41,282,10000,1074.52036
1,15,41,282,10000,367.3451769
1,15,48,282,10000,340.3142701
1,15,12,282,10000,35.61200061
1,16,18,282,10000,3.895818911
1,16,34,282,10000,32.19076633
1,16,12,282,10000,283.0976794
1,16,11,282,10000,290.3772661
1,16,28,282,10000,152.7094099
1,16,26,282,10000,53.36588304
1,16,22,282,10000,54.20680816
1,16,24,282,10000,49.40477053
1,16,20,282,10000,34.49823852
1,16,18,282,10000,19.68002086
1,16,18,282,10000,57.39582727
1,16,48,282,10000,11.613579
1,16,48,282,10000,48.81502493
1,16,48,282,10000,203.2757606
1,16,41,282,10000,1.143172369
1,16,41,282,10000,284.0865309
1,16,41,282,10000,80.17177712
1,16,31,282,10000,82.72961678
1,16,47,282,10000,63.12633388
1,16,95,282,10000,340.1689904
1,16,128,282,10000,360.1916143
1,16,63,282,10000,92.61433417
