week_day,hour,rout_count,temperature,visibility,distance
2,13,34,277,10000,21.981570721956807
2,13,12,277,10000,237.7701493152379
2,13,11,277,10000,216.02438918184188
2,13,28,277,10000,62.190663783673834
2,13,26,277,10000,499.7498867423436
2,13,22,277,10000,127.23791630969691
2,13,24,277,10000,161.12889077804422
2,13,20,277,10000,1647.1768282143087
2,13,18,277,10000,2000.313594713505
2,13,18,277,10000,1602.565432373382
2,13,48,277,10000,371.30374733490595
2,13,48,277,10000,429.08164893282424
2,13,48,277,10000,876.7457601005533
2,13,41,277,10000,429.7220544752966
2,13,41,277,10000,287.32686675714297
2,13,41,277,10000,44.42312622994867
2,13,31,277,10000,262.21141330237015
2,13,47,277,10000,174.15962565270175
2,13,95,277,10000,288.98413860002734
2,13,128,277,10000,38.07201369914708
2,13,63,277,10000,9.562110178456443
2,13,12,277,10000,45.58634450584069
2,13,46,277,10000,35.84470726516618
2,13,47,277,10000,19.014570898361345
2,13,59,277,10000,29.847452349035372
2,14,18,279,10000,4.426469617987909
2,14,34,279,10000,2648.210541461703
2,14,11,279,10000,3129.9828767335666
2,14,28,279,10000,1916.9485207421417
2,14,26,279,10000,1997.2916328066458
2,14,22,279,10000,2070.575525695691
2,14,24,279,10000,1580.0672626896783
2,14,20,279,10000,769.2257524864602
2,14,18,279,10000,56.6595937288801
2,14,18,279,10000,161.80746118079654
2,14,48,279,10000,73.458268753794
2,14,48,279,10000,203.73490966080698
2,14,48,279,10000,330.2343683280949
2,14,41,279,10000,242.9152194720505
2,14,41,279,10000,14.646519807079356
2,14,41,279,10000,24.41738816571723
2,14,31,279,10000,4.022165571655399
2,14,47,279,10000,92.99589655086777
2,14,95,279,10000,414.36145140748954
2,14,128,279,10000,385.05925384700566
2,14,63,279,10000,673.7314971679916
2,14,12,279,10000,2005.9576915781956
2,14,46,279,10000,1920.5746453741754
2,14,47,279,10000,2370.6706057040333
2,14,59,279,10000,2270.354249477849
2,15,18,277,10000,1821.956341575048
2,15,34,277,10000,1091.4208457277016
2,15,12,277,10000,849.3687891373885
2,15,28,277,10000,220.3413293766368
2,15,26,277,10000,386.6646508945016
2,15,22,277,10000,338.8760774346121
2,15,24,277,10000,723.3364013676156
2,15,20,277,10000,680.901954180319
2,15,18,277,10000,892.3480899042293
2,15,18,277,10000,815.3109555276567
2,15,48,277,10000,41.74023388451139
2,15,48,277,10000,351.2562790873081
2,15,48,277,10000,432.5755995700417
2,15,41,277,10000,330.158652022805
2,15,41,277,10000,538.0190810597423
2,15,41,277,10000,792.5122257620407
2,15,31,277,10000,675.9366484410235
2,15,47,277,10000,489.71557028493004
2,15,95,277,10000,358.62012064084985
2,15,128,277,10000,530.5810569285989
2,15,63,277,10000,827.0272127929514
2,15,12,277,10000,299.01500903753026
2,15,46,277,10000,533.424087560478
2,15,47,277,10000,401.12566480332424
2,15,59,277,10000,514.0405905266814
2,16,18,278,10000,7.577002560071536
2,16,34,278,10000,569.156723729105
2,16,12,278,10000,210.29820695443766
2,16,11,278,10000,636.1621190497526
2,16,28,278,10000,75.84231164681746
2,16,26,278,10000,97.14613583435064
2,16,22,278,10000,2.542068772382836
2,16,24,278,10000,170.1930693658746
2,16,20,278,10000,3.442631944001668
2,16,18,278,10000,85.81321262399517
2,16,18,278,10000,59.79981879282025
2,16,48,278,10000,61.168397169942864
2,16,48,278,10000,30.06617523448952
2,16,48,278,10000,49.717190446152856
2,16,41,278,10000,191.15257018815714
2,16,41,278,10000,92.87093743237197
2,16,41,278,10000,417.7268865983452
2,16,31,278,10000,4.130503788183672
2,16,47,278,10000,292.1250751238151
2,16,95,278,10000,185.17421291952638
2,16,128,278,10000,246.21540451272725
2,16,63,278,10000,645.9189007896766
2,16,12,278,10000,828.6832505179672
2,16,46,278,10000,8.682298839035884
2,16,47,278,10000,14.589489057577929
2,16,59,278,10000,297.3815591441374
2,17,18,278,10000,1052.8529320183532
2,17,34,278,10000,642.1138702820122
2,17,12,278,10000,677.1296650489058
2,17,11,278,10000,81.99046763106554
2,17,28,278,10000,838.9445232541274
2,17,26,278,10000,892.7073148046982
2,17,22,278,10000,162.31087643812984
2,17,24,278,10000,933.8979490381465
2,17,20,278,10000,2190.882770192547
2,17,18,278,10000,603.9880876477399
2,17,48,278,10000,845.2304713311294
2,17,48,278,10000,56.12209964604738
2,17,41,278,10000,382.6333001875241
2,17,41,278,10000,404.2090362600837
2,17,47,278,10000,557.5252936173346
2,17,95,278,10000,951.731003211845
2,17,128,278,10000,157.64817344723855
2,17,63,278,10000,793.2774302487826
2,17,12,278,10000,1989.2971507745483
2,17,46,278,10000,2754.663190587573
2,17,59,278,10000,2261.332931233548
2,18,34,277,10000,203.38619715691894
2,18,12,277,10000,184.09254143794223
2,18,11,277,10000,222.03255519815974
2,18,28,277,10000,165.30841665538662
2,18,26,277,10000,84.73984469585777
2,18,24,277,10000,914.4869891642752
2,18,18,277,10000,1573.546247344937
2,18,18,277,10000,1006.10390957322
2,18,48,277,10000,1461.5632415449331
2,18,48,277,10000,1081.871831276631
2,18,41,277,10000,485.22787665104755
2,18,41,277,10000,1351.7368385326643
2,18,41,277,10000,1867.6277476348698
2,18,31,277,10000,751.701946100549
2,18,47,277,10000,1006.1424910765231
2,18,95,277,10000,1483.5373469395486
